train_number,train_name,source_station,destination_station,capacity,month,season,demand_multiplier,estimated_passengers,occupancy_rate,waitlist_count,crowd_level
16602,Jogbani Erode Amrit Bharat Exp,Jogbani,Erode,1500,10,Post-Monsoon,1.3,1747,1.165,148,Overcrowded
16602,Jogbani Erode Amrit Bharat Exp,Jogbani,Erode,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
16602,Jogbani Erode Amrit Bharat Exp,Jogbani,Erode,1500,12,Winter,1.2,1803,1.202,181,Overcrowded
15946,Dibrugarh Mumbai LTT Exp,Dibrugarh,Mumbai LTT,1500,1,Winter,1.05,1591,1.061,54,Overcrowded
15946,Dibrugarh Mumbai LTT Exp,Dibrugarh,Mumbai LTT,1500,2,Winter,0.9,1233,0.822,0,Moderate
15946,Dibrugarh Mumbai LTT Exp,Dibrugarh,Mumbai LTT,1500,3,Summer,1.25,1653,1.102,91,Overcrowded
15946,Dibrugarh Mumbai LTT Exp,Dibrugarh,Mumbai LTT,1500,4,Summer,1.1,1648,1.099,89,Overcrowded
15946,Dibrugarh Mumbai LTT Exp,Dibrugarh,Mumbai LTT,1500,5,Summer,1.4,2020,1.347,312,Overcrowded
15946,Dibrugarh Mumbai LTT Exp,Dibrugarh,Mumbai LTT,1500,6,Monsoon,0.85,1173,0.782,0,Moderate
15946,Dibrugarh Mumbai LTT Exp,Dibrugarh,Mumbai LTT,1500,7,Monsoon,0.8,1218,0.812,0,Moderate
15946,Dibrugarh Mumbai LTT Exp,Dibrugarh,Mumbai LTT,1500,8,Monsoon,0.9,1180,0.787,0,Moderate
15946,Dibrugarh Mumbai LTT Exp,Dibrugarh,Mumbai LTT,1500,9,Post-Monsoon,1.0,1387,0.925,0,High
15946,Dibrugarh Mumbai LTT Exp,Dibrugarh,Mumbai LTT,1500,10,Post-Monsoon,1.3,1755,1.17,152,Overcrowded
15946,Dibrugarh Mumbai LTT Exp,Dibrugarh,Mumbai LTT,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
15946,Dibrugarh Mumbai LTT Exp,Dibrugarh,Mumbai LTT,1500,12,Winter,1.2,1578,1.052,46,Overcrowded
12520,Agartala Mumbai LTT AC SF Exp,Agartala,Mumbai LTT,1500,1,Winter,1.05,1545,1.03,27,High
12520,Agartala Mumbai LTT AC SF Exp,Agartala,Mumbai LTT,1500,2,Winter,0.9,1233,0.822,0,Moderate
12520,Agartala Mumbai LTT AC SF Exp,Agartala,Mumbai LTT,1500,3,Summer,1.25,1648,1.099,89,Overcrowded
12520,Agartala Mumbai LTT AC SF Exp,Agartala,Mumbai LTT,1500,4,Summer,1.1,1597,1.065,58,Overcrowded
12520,Agartala Mumbai LTT AC SF Exp,Agartala,Mumbai LTT,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
12520,Agartala Mumbai LTT AC SF Exp,Agartala,Mumbai LTT,1500,6,Monsoon,0.85,1129,0.753,0,Moderate
12520,Agartala Mumbai LTT AC SF Exp,Agartala,Mumbai LTT,1500,7,Monsoon,0.8,1230,0.82,0,Moderate
12520,Agartala Mumbai LTT AC SF Exp,Agartala,Mumbai LTT,1500,8,Monsoon,0.9,1237,0.825,0,Moderate
12520,Agartala Mumbai LTT AC SF Exp,Agartala,Mumbai LTT,1500,9,Post-Monsoon,1.0,1362,0.908,0,High
12520,Agartala Mumbai LTT AC SF Exp,Agartala,Mumbai LTT,1500,10,Post-Monsoon,1.3,1944,1.296,266,Overcrowded
12520,Agartala Mumbai LTT AC SF Exp,Agartala,Mumbai LTT,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
12520,Agartala Mumbai LTT AC SF Exp,Agartala,Mumbai LTT,1500,12,Winter,1.2,1684,1.123,110,Overcrowded
12519,Mumbai LTT Agartala AC SF Exp,Mumbai LTT,Agartala,1500,1,Winter,1.05,1482,0.988,0,High
12519,Mumbai LTT Agartala AC SF Exp,Mumbai LTT,Agartala,1500,2,Winter,0.9,1324,0.883,0,Moderate
12519,Mumbai LTT Agartala AC SF Exp,Mumbai LTT,Agartala,1500,3,Summer,1.25,1711,1.141,126,Overcrowded
12519,Mumbai LTT Agartala AC SF Exp,Mumbai LTT,Agartala,1500,4,Summer,1.1,1450,0.967,0,High
12519,Mumbai LTT Agartala AC SF Exp,Mumbai LTT,Agartala,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
12519,Mumbai LTT Agartala AC SF Exp,Mumbai LTT,Agartala,1500,6,Monsoon,0.85,1260,0.84,0,Moderate
12519,Mumbai LTT Agartala AC SF Exp,Mumbai LTT,Agartala,1500,7,Monsoon,0.8,1063,0.709,0,Moderate
12519,Mumbai LTT Agartala AC SF Exp,Mumbai LTT,Agartala,1500,8,Monsoon,0.9,1383,0.922,0,High
12519,Mumbai LTT Agartala AC SF Exp,Mumbai LTT,Agartala,1500,9,Post-Monsoon,1.0,1375,0.917,0,High
12519,Mumbai LTT Agartala AC SF Exp,Mumbai LTT,Agartala,1500,10,Post-Monsoon,1.3,1771,1.181,162,Overcrowded
12519,Mumbai LTT Agartala AC SF Exp,Mumbai LTT,Agartala,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
12519,Mumbai LTT Agartala AC SF Exp,Mumbai LTT,Agartala,1500,12,Winter,1.2,1762,1.175,157,Overcrowded
15945,Mumbai LTT Dibrugarh Exp,Mumbai LTT,Dibrugarh,1500,1,Winter,1.05,1570,1.047,42,High
15945,Mumbai LTT Dibrugarh Exp,Mumbai LTT,Dibrugarh,1500,2,Winter,0.9,1363,0.909,0,High
15945,Mumbai LTT Dibrugarh Exp,Mumbai LTT,Dibrugarh,1500,3,Summer,1.25,1712,1.142,127,Overcrowded
15945,Mumbai LTT Dibrugarh Exp,Mumbai LTT,Dibrugarh,1500,4,Summer,1.1,1455,0.97,0,High
15945,Mumbai LTT Dibrugarh Exp,Mumbai LTT,Dibrugarh,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
15945,Mumbai LTT Dibrugarh Exp,Mumbai LTT,Dibrugarh,1500,6,Monsoon,0.85,1227,0.818,0,Moderate
15945,Mumbai LTT Dibrugarh Exp,Mumbai LTT,Dibrugarh,1500,7,Monsoon,0.8,1104,0.736,0,Moderate
15945,Mumbai LTT Dibrugarh Exp,Mumbai LTT,Dibrugarh,1500,8,Monsoon,0.9,1371,0.914,0,High
15945,Mumbai LTT Dibrugarh Exp,Mumbai LTT,Dibrugarh,1500,9,Post-Monsoon,1.0,1312,0.875,0,Moderate
15945,Mumbai LTT Dibrugarh Exp,Mumbai LTT,Dibrugarh,1500,10,Post-Monsoon,1.3,1804,1.203,182,Overcrowded
15945,Mumbai LTT Dibrugarh Exp,Mumbai LTT,Dibrugarh,1500,11,Post-Monsoon,1.45,1957,1.305,274,Overcrowded
15945,Mumbai LTT Dibrugarh Exp,Mumbai LTT,Dibrugarh,1500,12,Winter,1.2,1821,1.214,192,Overcrowded
15668,Kamakhya Gandhidham Exp,Kamakhya,Gandhidham,1500,1,Winter,1.05,1518,1.012,10,High
15668,Kamakhya Gandhidham Exp,Kamakhya,Gandhidham,1500,2,Winter,0.9,1191,0.794,0,Moderate
15668,Kamakhya Gandhidham Exp,Kamakhya,Gandhidham,1500,3,Summer,1.25,1851,1.234,210,Overcrowded
15668,Kamakhya Gandhidham Exp,Kamakhya,Gandhidham,1500,4,Summer,1.1,1650,1.1,90,Overcrowded
15668,Kamakhya Gandhidham Exp,Kamakhya,Gandhidham,1500,5,Summer,1.4,1896,1.264,237,Overcrowded
15668,Kamakhya Gandhidham Exp,Kamakhya,Gandhidham,1500,6,Monsoon,0.85,1170,0.78,0,Moderate
15668,Kamakhya Gandhidham Exp,Kamakhya,Gandhidham,1500,7,Monsoon,0.8,1143,0.762,0,Moderate
15668,Kamakhya Gandhidham Exp,Kamakhya,Gandhidham,1500,8,Monsoon,0.9,1384,0.923,0,High
15668,Kamakhya Gandhidham Exp,Kamakhya,Gandhidham,1500,9,Post-Monsoon,1.0,1369,0.913,0,High
15668,Kamakhya Gandhidham Exp,Kamakhya,Gandhidham,1500,10,Post-Monsoon,1.3,1858,1.239,215,Overcrowded
15668,Kamakhya Gandhidham Exp,Kamakhya,Gandhidham,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
15668,Kamakhya Gandhidham Exp,Kamakhya,Gandhidham,1500,12,Winter,1.2,1700,1.134,120,Overcrowded
15667,Gandhidham Kamakhya Exp,Gandhidham,Kamakhya,1500,1,Winter,1.05,1552,1.035,31,High
15667,Gandhidham Kamakhya Exp,Gandhidham,Kamakhya,1500,2,Winter,0.9,1302,0.868,0,Moderate
15667,Gandhidham Kamakhya Exp,Gandhidham,Kamakhya,1500,3,Summer,1.25,1654,1.103,92,Overcrowded
15667,Gandhidham Kamakhya Exp,Gandhidham,Kamakhya,1500,4,Summer,1.1,1629,1.086,77,Overcrowded
15667,Gandhidham Kamakhya Exp,Gandhidham,Kamakhya,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
15667,Gandhidham Kamakhya Exp,Gandhidham,Kamakhya,1500,6,Monsoon,0.85,1150,0.767,0,Moderate
15667,Gandhidham Kamakhya Exp,Gandhidham,Kamakhya,1500,7,Monsoon,0.8,1101,0.734,0,Moderate
15667,Gandhidham Kamakhya Exp,Gandhidham,Kamakhya,1500,8,Monsoon,0.9,1285,0.857,0,Moderate
15667,Gandhidham Kamakhya Exp,Gandhidham,Kamakhya,1500,9,Post-Monsoon,1.0,1539,1.026,23,High
15667,Gandhidham Kamakhya Exp,Gandhidham,Kamakhya,1500,10,Post-Monsoon,1.3,1780,1.187,168,Overcrowded
15667,Gandhidham Kamakhya Exp,Gandhidham,Kamakhya,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
15667,Gandhidham Kamakhya Exp,Gandhidham,Kamakhya,1500,12,Winter,1.2,1839,1.226,203,Overcrowded
15909,Avadh Assam Exp,Dibrugarh,Lalganj,1500,1,Winter,1.05,1407,0.938,0,High
15909,Avadh Assam Exp,Dibrugarh,Lalganj,1500,2,Winter,0.9,1198,0.799,0,Moderate
15909,Avadh Assam Exp,Dibrugarh,Lalganj,1500,3,Summer,1.25,1839,1.226,203,Overcrowded
15909,Avadh Assam Exp,Dibrugarh,Lalganj,1500,4,Summer,1.1,1654,1.103,92,Overcrowded
15909,Avadh Assam Exp,Dibrugarh,Lalganj,1500,5,Summer,1.4,1935,1.29,261,Overcrowded
15909,Avadh Assam Exp,Dibrugarh,Lalganj,1500,6,Monsoon,0.85,1290,0.86,0,Moderate
15909,Avadh Assam Exp,Dibrugarh,Lalganj,1500,7,Monsoon,0.8,1192,0.795,0,Moderate
15909,Avadh Assam Exp,Dibrugarh,Lalganj,1500,8,Monsoon,0.9,1219,0.813,0,Moderate
15909,Avadh Assam Exp,Dibrugarh,Lalganj,1500,9,Post-Monsoon,1.0,1482,0.988,0,High
15909,Avadh Assam Exp,Dibrugarh,Lalganj,1500,10,Post-Monsoon,1.3,1806,1.204,183,Overcrowded
15909,Avadh Assam Exp,Dibrugarh,Lalganj,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
15909,Avadh Assam Exp,Dibrugarh,Lalganj,1500,12,Winter,1.2,1837,1.225,202,Overcrowded
15910,Avadh Assam Exp,Lalganj,Dibrugarh,1500,1,Winter,1.05,1398,0.932,0,High
15910,Avadh Assam Exp,Lalganj,Dibrugarh,1500,2,Winter,0.9,1324,0.883,0,Moderate
15910,Avadh Assam Exp,Lalganj,Dibrugarh,1500,3,Summer,1.25,1881,1.254,228,Overcrowded
15910,Avadh Assam Exp,Lalganj,Dibrugarh,1500,4,Summer,1.1,1521,1.014,12,High
15910,Avadh Assam Exp,Lalganj,Dibrugarh,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
15910,Avadh Assam Exp,Lalganj,Dibrugarh,1500,6,Monsoon,0.85,1266,0.844,0,Moderate
15910,Avadh Assam Exp,Lalganj,Dibrugarh,1500,7,Monsoon,0.8,1084,0.723,0,Moderate
15910,Avadh Assam Exp,Lalganj,Dibrugarh,1500,8,Monsoon,0.9,1333,0.889,0,Moderate
15910,Avadh Assam Exp,Lalganj,Dibrugarh,1500,9,Post-Monsoon,1.0,1389,0.926,0,High
15910,Avadh Assam Exp,Lalganj,Dibrugarh,1500,10,Post-Monsoon,1.3,1906,1.271,243,Overcrowded
15910,Avadh Assam Exp,Lalganj,Dibrugarh,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
15910,Avadh Assam Exp,Lalganj,Dibrugarh,1500,12,Winter,1.2,1671,1.114,102,Overcrowded
20603,New Jalpaiguri Nagercoil Amrit Bharat Exp,New Jalpaiguri,Nagercoil,1500,1,Winter,1.05,1446,0.964,0,High
20603,New Jalpaiguri Nagercoil Amrit Bharat Exp,New Jalpaiguri,Nagercoil,1500,2,Winter,0.9,1255,0.837,0,Moderate
20603,New Jalpaiguri Nagercoil Amrit Bharat Exp,New Jalpaiguri,Nagercoil,1500,3,Summer,1.25,1706,1.138,124,Overcrowded
20603,New Jalpaiguri Nagercoil Amrit Bharat Exp,New Jalpaiguri,Nagercoil,1500,4,Summer,1.1,1674,1.116,104,Overcrowded
20603,New Jalpaiguri Nagercoil Amrit Bharat Exp,New Jalpaiguri,Nagercoil,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
20603,New Jalpaiguri Nagercoil Amrit Bharat Exp,New Jalpaiguri,Nagercoil,1500,6,Monsoon,0.85,1258,0.839,0,Moderate
20603,New Jalpaiguri Nagercoil Amrit Bharat Exp,New Jalpaiguri,Nagercoil,1500,7,Monsoon,0.8,1110,0.74,0,Moderate
20603,New Jalpaiguri Nagercoil Amrit Bharat Exp,New Jalpaiguri,Nagercoil,1500,8,Monsoon,0.9,1243,0.829,0,Moderate
20603,New Jalpaiguri Nagercoil Amrit Bharat Exp,New Jalpaiguri,Nagercoil,1500,9,Post-Monsoon,1.0,1344,0.896,0,Moderate
20603,New Jalpaiguri Nagercoil Amrit Bharat Exp,New Jalpaiguri,Nagercoil,1500,10,Post-Monsoon,1.3,1938,1.292,262,Overcrowded
20603,New Jalpaiguri Nagercoil Amrit Bharat Exp,New Jalpaiguri,Nagercoil,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
20603,New Jalpaiguri Nagercoil Amrit Bharat Exp,New Jalpaiguri,Nagercoil,1500,12,Winter,1.2,1834,1.223,200,Overcrowded
20604,Nagercoil New Jalpaiguri Amrit Bharat Exp,Nagercoil,New Jalpaiguri,1500,1,Winter,1.05,1464,0.976,0,High
20604,Nagercoil New Jalpaiguri Amrit Bharat Exp,Nagercoil,New Jalpaiguri,1500,2,Winter,0.9,1228,0.819,0,Moderate
20604,Nagercoil New Jalpaiguri Amrit Bharat Exp,Nagercoil,New Jalpaiguri,1500,3,Summer,1.25,1902,1.268,241,Overcrowded
20604,Nagercoil New Jalpaiguri Amrit Bharat Exp,Nagercoil,New Jalpaiguri,1500,4,Summer,1.1,1620,1.08,72,Overcrowded
20604,Nagercoil New Jalpaiguri Amrit Bharat Exp,Nagercoil,New Jalpaiguri,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
20604,Nagercoil New Jalpaiguri Amrit Bharat Exp,Nagercoil,New Jalpaiguri,1500,6,Monsoon,0.85,1180,0.787,0,Moderate
20604,Nagercoil New Jalpaiguri Amrit Bharat Exp,Nagercoil,New Jalpaiguri,1500,7,Monsoon,0.8,1104,0.736,0,Moderate
20604,Nagercoil New Jalpaiguri Amrit Bharat Exp,Nagercoil,New Jalpaiguri,1500,8,Monsoon,0.9,1209,0.806,0,Moderate
20604,Nagercoil New Jalpaiguri Amrit Bharat Exp,Nagercoil,New Jalpaiguri,1500,9,Post-Monsoon,1.0,1491,0.994,0,High
20604,Nagercoil New Jalpaiguri Amrit Bharat Exp,Nagercoil,New Jalpaiguri,1500,10,Post-Monsoon,1.3,1953,1.302,271,Overcrowded
20604,Nagercoil New Jalpaiguri Amrit Bharat Exp,Nagercoil,New Jalpaiguri,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
20604,Nagercoil New Jalpaiguri Amrit Bharat Exp,Nagercoil,New Jalpaiguri,1500,12,Winter,1.2,1783,1.189,170,Overcrowded
22660,Rishikesh Thiruvananthapuram North SF,Rishikesh,Thiruvananthapuram North,1500,1,Winter,1.05,1453,0.969,0,High
22660,Rishikesh Thiruvananthapuram North SF,Rishikesh,Thiruvananthapuram North,1500,2,Winter,0.9,1186,0.791,0,Moderate
22660,Rishikesh Thiruvananthapuram North SF,Rishikesh,Thiruvananthapuram North,1500,3,Summer,1.25,1783,1.189,170,Overcrowded
22660,Rishikesh Thiruvananthapuram North SF,Rishikesh,Thiruvananthapuram North,1500,4,Summer,1.1,1522,1.015,13,High
22660,Rishikesh Thiruvananthapuram North SF,Rishikesh,Thiruvananthapuram North,1500,5,Summer,1.4,2014,1.343,308,Overcrowded
22660,Rishikesh Thiruvananthapuram North SF,Rishikesh,Thiruvananthapuram North,1500,6,Monsoon,0.85,1249,0.833,0,Moderate
22660,Rishikesh Thiruvananthapuram North SF,Rishikesh,Thiruvananthapuram North,1500,7,Monsoon,0.8,1137,0.758,0,Moderate
22660,Rishikesh Thiruvananthapuram North SF,Rishikesh,Thiruvananthapuram North,1500,8,Monsoon,0.9,1330,0.887,0,Moderate
22660,Rishikesh Thiruvananthapuram North SF,Rishikesh,Thiruvananthapuram North,1500,9,Post-Monsoon,1.0,1446,0.964,0,High
22660,Rishikesh Thiruvananthapuram North SF,Rishikesh,Thiruvananthapuram North,1500,10,Post-Monsoon,1.3,1720,1.147,132,Overcrowded
22660,Rishikesh Thiruvananthapuram North SF,Rishikesh,Thiruvananthapuram North,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
22660,Rishikesh Thiruvananthapuram North SF,Rishikesh,Thiruvananthapuram North,1500,12,Winter,1.2,1800,1.2,179,Overcrowded
22659,Thiruvananthapuram North Rishikesh SF,Thiruvananthapuram North,Rishikesh,1500,1,Winter,1.05,1543,1.029,26,High
22659,Thiruvananthapuram North Rishikesh SF,Thiruvananthapuram North,Rishikesh,1500,2,Winter,0.9,1246,0.831,0,Moderate
22659,Thiruvananthapuram North Rishikesh SF,Thiruvananthapuram North,Rishikesh,1500,3,Summer,1.25,1648,1.099,89,Overcrowded
22659,Thiruvananthapuram North Rishikesh SF,Thiruvananthapuram North,Rishikesh,1500,4,Summer,1.1,1569,1.046,41,High
22659,Thiruvananthapuram North Rishikesh SF,Thiruvananthapuram North,Rishikesh,1500,5,Summer,1.4,1936,1.291,261,Overcrowded
22659,Thiruvananthapuram North Rishikesh SF,Thiruvananthapuram North,Rishikesh,1500,6,Monsoon,0.85,1222,0.815,0,Moderate
22659,Thiruvananthapuram North Rishikesh SF,Thiruvananthapuram North,Rishikesh,1500,7,Monsoon,0.8,1176,0.784,0,Moderate
22659,Thiruvananthapuram North Rishikesh SF,Thiruvananthapuram North,Rishikesh,1500,8,Monsoon,0.9,1279,0.853,0,Moderate
22659,Thiruvananthapuram North Rishikesh SF,Thiruvananthapuram North,Rishikesh,1500,9,Post-Monsoon,1.0,1477,0.985,0,High
22659,Thiruvananthapuram North Rishikesh SF,Thiruvananthapuram North,Rishikesh,1500,10,Post-Monsoon,1.3,1879,1.253,227,Overcrowded
22659,Thiruvananthapuram North Rishikesh SF,Thiruvananthapuram North,Rishikesh,1500,11,Post-Monsoon,1.45,1920,1.28,252,Overcrowded
22659,Thiruvananthapuram North Rishikesh SF,Thiruvananthapuram North,Rishikesh,1500,12,Winter,1.2,1776,1.184,165,Overcrowded
22497,Sri Ganganagar Tiruchirappalli Humsafar,Sri Ganganagar,Tiruchirappalli,1500,1,Winter,1.05,1426,0.951,0,High
22497,Sri Ganganagar Tiruchirappalli Humsafar,Sri Ganganagar,Tiruchirappalli,1500,2,Winter,0.9,1375,0.917,0,High
22497,Sri Ganganagar Tiruchirappalli Humsafar,Sri Ganganagar,Tiruchirappalli,1500,3,Summer,1.25,1836,1.224,201,Overcrowded
22497,Sri Ganganagar Tiruchirappalli Humsafar,Sri Ganganagar,Tiruchirappalli,1500,4,Summer,1.1,1494,0.996,0,High
22497,Sri Ganganagar Tiruchirappalli Humsafar,Sri Ganganagar,Tiruchirappalli,1500,5,Summer,1.4,1864,1.243,218,Overcrowded
22497,Sri Ganganagar Tiruchirappalli Humsafar,Sri Ganganagar,Tiruchirappalli,1500,6,Monsoon,0.85,1119,0.746,0,Moderate
22497,Sri Ganganagar Tiruchirappalli Humsafar,Sri Ganganagar,Tiruchirappalli,1500,7,Monsoon,0.8,1197,0.798,0,Moderate
22497,Sri Ganganagar Tiruchirappalli Humsafar,Sri Ganganagar,Tiruchirappalli,1500,8,Monsoon,0.9,1354,0.903,0,High
22497,Sri Ganganagar Tiruchirappalli Humsafar,Sri Ganganagar,Tiruchirappalli,1500,9,Post-Monsoon,1.0,1504,1.003,2,High
22497,Sri Ganganagar Tiruchirappalli Humsafar,Sri Ganganagar,Tiruchirappalli,1500,10,Post-Monsoon,1.3,1708,1.139,125,Overcrowded
22497,Sri Ganganagar Tiruchirappalli Humsafar,Sri Ganganagar,Tiruchirappalli,1500,11,Post-Monsoon,1.45,2008,1.339,305,Overcrowded
22497,Sri Ganganagar Tiruchirappalli Humsafar,Sri Ganganagar,Tiruchirappalli,1500,12,Winter,1.2,1780,1.187,168,Overcrowded
22498,Tiruchirappalli Sri Ganganagar Humsafar,Tiruchirappalli,Sri Ganganagar,1500,1,Winter,1.05,1605,1.07,63,Overcrowded
22498,Tiruchirappalli Sri Ganganagar Humsafar,Tiruchirappalli,Sri Ganganagar,1500,2,Winter,0.9,1321,0.881,0,Moderate
22498,Tiruchirappalli Sri Ganganagar Humsafar,Tiruchirappalli,Sri Ganganagar,1500,3,Summer,1.25,1697,1.132,118,Overcrowded
22498,Tiruchirappalli Sri Ganganagar Humsafar,Tiruchirappalli,Sri Ganganagar,1500,4,Summer,1.1,1464,0.976,0,High
22498,Tiruchirappalli Sri Ganganagar Humsafar,Tiruchirappalli,Sri Ganganagar,1500,5,Summer,1.4,1842,1.228,205,Overcrowded
22498,Tiruchirappalli Sri Ganganagar Humsafar,Tiruchirappalli,Sri Ganganagar,1500,6,Monsoon,0.85,1272,0.848,0,Moderate
22498,Tiruchirappalli Sri Ganganagar Humsafar,Tiruchirappalli,Sri Ganganagar,1500,7,Monsoon,0.8,1204,0.803,0,Moderate
22498,Tiruchirappalli Sri Ganganagar Humsafar,Tiruchirappalli,Sri Ganganagar,1500,8,Monsoon,0.9,1354,0.903,0,High
22498,Tiruchirappalli Sri Ganganagar Humsafar,Tiruchirappalli,Sri Ganganagar,1500,9,Post-Monsoon,1.0,1314,0.876,0,Moderate
22498,Tiruchirappalli Sri Ganganagar Humsafar,Tiruchirappalli,Sri Ganganagar,1500,10,Post-Monsoon,1.3,1801,1.201,180,Overcrowded
22498,Tiruchirappalli Sri Ganganagar Humsafar,Tiruchirappalli,Sri Ganganagar,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
22498,Tiruchirappalli Sri Ganganagar Humsafar,Tiruchirappalli,Sri Ganganagar,1500,12,Winter,1.2,1726,1.151,135,Overcrowded
12218,Kerala Sampark Kranti Exp,Chandigarh,Thiruvananthapuram North,1500,1,Winter,1.05,1380,0.92,0,High
12218,Kerala Sampark Kranti Exp,Chandigarh,Thiruvananthapuram North,1500,2,Winter,0.9,1254,0.836,0,Moderate
12218,Kerala Sampark Kranti Exp,Chandigarh,Thiruvananthapuram North,1500,3,Summer,1.25,1794,1.196,176,Overcrowded
12218,Kerala Sampark Kranti Exp,Chandigarh,Thiruvananthapuram North,1500,4,Summer,1.1,1573,1.049,44,High
12218,Kerala Sampark Kranti Exp,Chandigarh,Thiruvananthapuram North,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
12218,Kerala Sampark Kranti Exp,Chandigarh,Thiruvananthapuram North,1500,6,Monsoon,0.85,1207,0.805,0,Moderate
12218,Kerala Sampark Kranti Exp,Chandigarh,Thiruvananthapuram North,1500,7,Monsoon,0.8,1102,0.735,0,Moderate
12218,Kerala Sampark Kranti Exp,Chandigarh,Thiruvananthapuram North,1500,8,Monsoon,0.9,1363,0.909,0,High
12218,Kerala Sampark Kranti Exp,Chandigarh,Thiruvananthapuram North,1500,9,Post-Monsoon,1.0,1339,0.893,0,Moderate
12218,Kerala Sampark Kranti Exp,Chandigarh,Thiruvananthapuram North,1500,10,Post-Monsoon,1.3,1830,1.22,197,Overcrowded
12218,Kerala Sampark Kranti Exp,Chandigarh,Thiruvananthapuram North,1500,11,Post-Monsoon,1.45,1933,1.289,260,Overcrowded
12218,Kerala Sampark Kranti Exp,Chandigarh,Thiruvananthapuram North,1500,12,Winter,1.2,1745,1.164,147,Overcrowded
12217,Kerala Sampark Kranti Exp,Thiruvananthapuram North,Chandigarh,1500,1,Winter,1.05,1456,0.971,0,High
12217,Kerala Sampark Kranti Exp,Thiruvananthapuram North,Chandigarh,1500,2,Winter,0.9,1182,0.788,0,Moderate
12217,Kerala Sampark Kranti Exp,Thiruvananthapuram North,Chandigarh,1500,3,Summer,1.25,1741,1.161,144,Overcrowded
12217,Kerala Sampark Kranti Exp,Thiruvananthapuram North,Chandigarh,1500,4,Summer,1.1,1579,1.053,47,Overcrowded
12217,Kerala Sampark Kranti Exp,Thiruvananthapuram North,Chandigarh,1500,5,Summer,1.4,2004,1.336,302,Overcrowded
12217,Kerala Sampark Kranti Exp,Thiruvananthapuram North,Chandigarh,1500,6,Monsoon,0.85,1272,0.848,0,Moderate
12217,Kerala Sampark Kranti Exp,Thiruvananthapuram North,Chandigarh,1500,7,Monsoon,0.8,1137,0.758,0,Moderate
12217,Kerala Sampark Kranti Exp,Thiruvananthapuram North,Chandigarh,1500,8,Monsoon,0.9,1240,0.827,0,Moderate
12217,Kerala Sampark Kranti Exp,Thiruvananthapuram North,Chandigarh,1500,9,Post-Monsoon,1.0,1515,1.01,9,High
12217,Kerala Sampark Kranti Exp,Thiruvananthapuram North,Chandigarh,1500,10,Post-Monsoon,1.3,1741,1.161,144,Overcrowded
12217,Kerala Sampark Kranti Exp,Thiruvananthapuram North,Chandigarh,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
12217,Kerala Sampark Kranti Exp,Thiruvananthapuram North,Chandigarh,1500,12,Winter,1.2,1599,1.066,59,Overcrowded
20493,Madurai Chandigarh SF Exp,Madurai,Chandigarh,1500,1,Winter,1.05,1395,0.93,0,High
20493,Madurai Chandigarh SF Exp,Madurai,Chandigarh,1500,2,Winter,0.9,1239,0.826,0,Moderate
20493,Madurai Chandigarh SF Exp,Madurai,Chandigarh,1500,3,Summer,1.25,1665,1.11,99,Overcrowded
20493,Madurai Chandigarh SF Exp,Madurai,Chandigarh,1500,4,Summer,1.1,1672,1.115,103,Overcrowded
20493,Madurai Chandigarh SF Exp,Madurai,Chandigarh,1500,5,Summer,1.4,1902,1.268,241,Overcrowded
20493,Madurai Chandigarh SF Exp,Madurai,Chandigarh,1500,6,Monsoon,0.85,1299,0.866,0,Moderate
20493,Madurai Chandigarh SF Exp,Madurai,Chandigarh,1500,7,Monsoon,0.8,1176,0.784,0,Moderate
20493,Madurai Chandigarh SF Exp,Madurai,Chandigarh,1500,8,Monsoon,0.9,1222,0.815,0,Moderate
20493,Madurai Chandigarh SF Exp,Madurai,Chandigarh,1500,9,Post-Monsoon,1.0,1332,0.888,0,Moderate
20493,Madurai Chandigarh SF Exp,Madurai,Chandigarh,1500,10,Post-Monsoon,1.3,1709,1.14,125,Overcrowded
20493,Madurai Chandigarh SF Exp,Madurai,Chandigarh,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
